make,model,price_usd,year,condition,mileage_kilometers,fuel_type,volume_cm3,color,transmission,drive_unit,segment,car_age,mileage_per_year,engine_volume_liters,brand_model
volkswagen,golf,2500,1994,with mileage,30.0,diesel,1900.0,green,mechanics,front-wheel drive,c,32,0.9375,1.9,volkswagen golf
volkswagen,golf,2500,1994,with mileage,30.0,diesel,1900.0,red,mechanics,front-wheel drive,c,32,0.9375,1.9,volkswagen golf
volkswagen,golf,3900,1999,with mileage,250000.0,petrol,1400.0,blue,mechanics,front-wheel drive,c,27,9259.25925925926,1.4,volkswagen golf
volkswagen,golf,12700,2015,with mileage,158000.0,diesel,1600.0,blue,mechanics,front-wheel drive,c,11,14363.636363636364,1.6,volkswagen golf
volkswagen,golf,1600,1993,with mileage,300000.0,diesel,1900.0,blue,mechanics,front-wheel drive,c,33,9090.90909090909,1.9,volkswagen golf
volkswagen,golf,900,1989,with mileage,5566.0,petrol,1800.0,gray,mechanics,front-wheel drive,c,37,150.43243243243242,1.8,volkswagen golf
volkswagen,golf,1400,1993,with mileage,200000.0,petrol,1800.0,blue,mechanics,front-wheel drive,c,33,6060.606060606061,1.8,volkswagen golf
volkswagen,golf,3500,2001,with mileage,280000.0,petrol,1400.0,blue,mechanics,front-wheel drive,c,25,11200.0,1.4,volkswagen golf
volkswagen,golf,5000,2005,with mileage,400000.0,diesel,1900.0,silver,mechanics,front-wheel drive,c,21,19047.619047619046,1.9,volkswagen golf
volkswagen,golf,13699,2015,with mileage,157000.0,diesel,1600.0,gray,mechanics,front-wheel drive,c,11,14272.727272727272,1.6,volkswagen golf
volkswagen,golf,1500,1996,with mileage,333333.0,diesel,1900.0,white,mechanics,front-wheel drive,c,30,11111.1,1.9,volkswagen golf
volkswagen,golf,1806,1997,with mileage,300.0,petrol,1400.0,blue,mechanics,front-wheel drive,c,29,10.344827586206897,1.4,volkswagen golf
volkswagen,golf,1650,1992,with mileage,2222222.0,petrol,1400.0,purple,mechanics,front-wheel drive,c,34,65359.470588235294,1.4,volkswagen golf
volkswagen,golf,1750,1989,with mileage,280139.0,petrol,1600.0,silver,mechanics,front-wheel drive,c,37,7571.324324324324,1.6,volkswagen golf
volkswagen,golf,6500,2010,with mileage,197000.0,petrol,1400.0,silver,mechanics,front-wheel drive,c,16,12312.5,1.4,volkswagen golf
volkswagen,golf,1100,1982,with mileage,220000.0,petrol,1600.0,white,mechanics,front-wheel drive,c,44,5000.0,1.6,volkswagen golf
volkswagen,golf,2300,1996,with mileage,260985.0,petrol,1800.0,silver,mechanics,front-wheel drive,c,30,8699.5,1.8,volkswagen golf
volkswagen,golf,800,1989,with mileage,412000.0,petrol,1600.0,white,mechanics,front-wheel drive,c,37,11135.135135135135,1.6,volkswagen golf
volkswagen,golf,7700,2009,with mileage,148000.0,petrol,1600.0,gray,auto,front-wheel drive,c,17,8705.882352941177,1.6,volkswagen golf
volkswagen,golf,3500,1994,with mileage,278000.0,diesel,1900.0,green,mechanics,front-wheel drive,c,32,8687.5,1.9,volkswagen golf
volkswagen,golf,350,1991,with mileage,400000.0,petrol,1600.0,blue,mechanics,front-wheel drive,c,35,11428.57142857143,1.6,volkswagen golf
volkswagen,golf,4200,1999,with mileage,260000.0,petrol,1800.0,black,mechanics,front-wheel drive,c,27,9629.62962962963,1.8,volkswagen golf
volkswagen,golf,1250,1994,with mileage,300000.0,diesel,1900.0,blue,mechanics,front-wheel drive,c,32,9375.0,1.9,volkswagen golf
volkswagen,golf,5900,2003,with mileage,340000.0,diesel,1900.0,white,mechanics,front-wheel drive,c,23,14782.608695652174,1.9,volkswagen golf
volkswagen,golf,11500,2015,with mileage,135384.0,diesel,1600.0,black,mechanics,front-wheel drive,c,11,12307.636363636364,1.6,volkswagen golf
volkswagen,golf,5650,2005,with mileage,220045.0,diesel,1900.0,blue,mechanics,front-wheel drive,c,21,10478.333333333334,1.9,volkswagen golf
volkswagen,golf,6500,2008,with mileage,336000.0,diesel,1900.0,silver,mechanics,front-wheel drive,c,18,18666.666666666668,1.9,volkswagen golf
volkswagen,golf,2200,1999,with damage,355700.0,petrol,1800.0,black,mechanics,front-wheel drive,c,27,13174.074074074075,1.8,volkswagen golf
volkswagen,golf,4200,2001,with mileage,350000.0,petrol,1600.0,blue,mechanics,front-wheel drive,c,25,14000.0,1.6,volkswagen golf
volkswagen,golf,5800,2008,with mileage,286241.0,diesel,1900.0,red,mechanics,front-wheel drive,c,18,15902.277777777777,1.9,volkswagen golf
volkswagen,golf,1200,1993,with mileage,236000.0,petrol,1400.0,blue,mechanics,front-wheel drive,c,33,7151.515151515152,1.4,volkswagen golf
volkswagen,golf,6900,2009,with mileage,270000.0,petrol,1400.0,black,auto,front-wheel drive,c,17,15882.35294117647,1.4,volkswagen golf
volkswagen,golf,1950,1996,with mileage,387657.0,petrol,1600.0,burgundy,mechanics,front-wheel drive,c,30,12921.9,1.6,volkswagen golf
volkswagen,golf,400,1986,with mileage,500000.0,diesel,1600.0,white,mechanics,front-wheel drive,c,40,12500.0,1.6,volkswagen golf
volkswagen,golf,3800,2002,with mileage,300000.0,diesel,1900.0,green,mechanics,front-wheel drive,c,24,12500.0,1.9,volkswagen golf
volkswagen,golf,2750,1997,with mileage,369000.0,diesel,1900.0,white,mechanics,front-wheel drive,c,29,12724.137931034482,1.9,volkswagen golf
volkswagen,golf,3000,1985,with mileage,298462.0,petrol,1800.0,blue,mechanics,front-wheel drive,c,41,7279.5609756097565,1.8,volkswagen golf
volkswagen,golf,13970,2015,with mileage,134000.0,diesel,1600.0,black,auto,front-wheel drive,c,11,12181.818181818182,1.6,volkswagen golf
volkswagen,golf,9700,2013,with mileage,154000.0,petrol,1200.0,gray,mechanics,front-wheel drive,c,13,11846.153846153846,1.2,volkswagen golf
volkswagen,golf,1200,1991,with mileage,410000.0,diesel,1600.0,blue,mechanics,front-wheel drive,c,35,11714.285714285714,1.6,volkswagen golf
volkswagen,golf,4300,2002,with mileage,370.0,diesel,1900.0,other,mechanics,front-wheel drive,c,24,15.416666666666666,1.9,volkswagen golf
volkswagen,golf,1700,1997,with mileage,303000.0,petrol,1400.0,red,mechanics,front-wheel drive,c,29,10448.275862068966,1.4,volkswagen golf
volkswagen,golf,1000,1987,with mileage,291262.0,petrol,1800.0,red,mechanics,front-wheel drive,c,39,7468.25641025641,1.8,volkswagen golf
volkswagen,golf,11700,2013,with mileage,141000.0,diesel,1600.0,red,mechanics,front-wheel drive,c,13,10846.153846153846,1.6,volkswagen golf
volkswagen,golf,5800,2008,with mileage,185000.0,petrol,1400.0,silver,mechanics,front-wheel drive,c,18,10277.777777777777,1.4,volkswagen golf
volkswagen,golf,1700,1993,with mileage,250000.0,petrol,1445.0,blue,mechanics,,c,33,7575.757575757576,1.445,volkswagen golf
volkswagen,golf,1000,1988,with mileage,370000.0,diesel,1300.0,blue,mechanics,front-wheel drive,c,38,9736.842105263158,1.3,volkswagen golf
volkswagen,golf,1800,1995,with mileage,0.0,petrol,1800.0,green,mechanics,front-wheel drive,c,31,0.0,1.8,volkswagen golf
volkswagen,golf,5250,2004,with mileage,300.0,diesel,1900.0,silver,mechanics,front-wheel drive,c,22,13.636363636363637,1.9,volkswagen golf
volkswagen,golf,1300,1996,with mileage,275000.0,petrol,1600.0,green,mechanics,front-wheel drive,c,30,9166.666666666666,1.6,volkswagen golf
volkswagen,golf,2662,1998,with mileage,284000.0,petrol,1390.0,silver,mechanics,front-wheel drive,c,28,10142.857142857143,1.39,volkswagen golf
volkswagen,golf,1500,1992,with mileage,65000.0,petrol,1400.0,black,mechanics,front-wheel drive,c,34,1911.764705882353,1.4,volkswagen golf
volkswagen,golf,1188,1991,with mileage,250000.0,petrol,1300.0,blue,mechanics,front-wheel drive,c,35,7142.857142857143,1.3,volkswagen golf
volkswagen,golf,2400,1997,with mileage,349000.0,petrol,1800.0,green,mechanics,front-wheel drive,c,29,12034.48275862069,1.8,volkswagen golf
volkswagen,golf,1800,1995,with mileage,88000.0,petrol,1600.0,black,mechanics,front-wheel drive,c,31,2838.7096774193546,1.6,volkswagen golf
volkswagen,golf,3200,2000,with mileage,2800000.0,petrol,2000.0,white,mechanics,front-wheel drive,c,26,107692.30769230769,2.0,volkswagen golf
volkswagen,golf,11999,2015,with mileage,170000.0,diesel,1600.0,gray,mechanics,front-wheel drive,c,11,15454.545454545454,1.6,volkswagen golf
volkswagen,golf,5400,2006,with mileage,270000.0,diesel,1900.0,silver,mechanics,,c,20,13500.0,1.9,volkswagen golf
volkswagen,golf,5500,2007,with mileage,153000.0,petrol,1400.0,blue,mechanics,front-wheel drive,c,19,8052.631578947368,1.4,volkswagen golf
volkswagen,golf,1500,1994,with mileage,113500.0,petrol,1600.0,other,mechanics,front-wheel drive,c,32,3546.875,1.6,volkswagen golf
volkswagen,golf,7500,2011,with mileage,120000.0,petrol,1400.0,blue,auto,front-wheel drive,c,15,8000.0,1.4,volkswagen golf
volkswagen,golf,6726,2010,with mileage,280000.0,diesel,1600.0,gray,mechanics,,c,16,17500.0,1.6,volkswagen golf
volkswagen,golf,7750,2009,with mileage,235000.0,diesel,1600.0,black,auto,front-wheel drive,c,17,13823.529411764706,1.6,volkswagen golf
volkswagen,golf,3300,2001,with mileage,301000.0,petrol,1400.0,red,mechanics,front-wheel drive,c,25,12040.0,1.4,volkswagen golf
volkswagen,golf,4000,2000,with mileage,230000.0,petrol,1600.0,silver,mechanics,front-wheel drive,c,26,8846.153846153846,1.6,volkswagen golf
volkswagen,golf,7500,2010,with mileage,172000.0,petrol,1400.0,silver,mechanics,front-wheel drive,c,16,10750.0,1.4,volkswagen golf
volkswagen,golf,5400,2008,with mileage,304059.0,diesel,1900.0,white,mechanics,front-wheel drive,c,18,16892.166666666668,1.9,volkswagen golf
volkswagen,golf,14900,2015,with mileage,159000.0,diesel,2000.0,black,mechanics,part-time four-wheel drive,c,11,14454.545454545454,2.0,volkswagen golf
volkswagen,golf,523,1986,with mileage,4999999.0,diesel,1600.0,white,mechanics,front-wheel drive,c,40,124999.975,1.6,volkswagen golf
volkswagen,golf,6950,2008,with mileage,195000.0,petrol,1600.0,blue,auto,front-wheel drive,c,18,10833.333333333334,1.6,volkswagen golf
volkswagen,golf,350,1988,for parts,300000.0,diesel,1600.0,gray,mechanics,front-wheel drive,c,38,7894.736842105263,1.6,volkswagen golf
volkswagen,golf,900,1985,with mileage,399999.0,petrol,1300.0,white,mechanics,front-wheel drive,c,41,9756.073170731708,1.3,volkswagen golf
volkswagen,golf,7000,2005,with mileage,166000.0,diesel,1900.0,gray,auto,front-wheel drive,c,21,7904.761904761905,1.9,volkswagen golf
volkswagen,golf,11999,2015,with mileage,230552.0,diesel,1600.0,blue,mechanics,front-wheel drive,c,11,20959.272727272728,1.6,volkswagen golf
volkswagen,golf,1500,1997,with mileage,365000.0,petrol,1600.0,black,mechanics,front-wheel drive,c,29,12586.206896551725,1.6,volkswagen golf
volkswagen,golf,2700,1994,with mileage,333333.0,diesel,1900.0,white,mechanics,front-wheel drive,c,32,10416.65625,1.9,volkswagen golf
volkswagen,golf,400,1988,with mileage,286900.0,petrol,1800.0,blue,mechanics,front-wheel drive,c,38,7550.0,1.8,volkswagen golf
volkswagen,golf,2500,1999,with mileage,267797.0,petrol,1600.0,blue,mechanics,front-wheel drive,c,27,9918.407407407407,1.6,volkswagen golf
volkswagen,golf,999,1988,with mileage,197000.0,petrol,1300.0,red,mechanics,front-wheel drive,c,38,5184.210526315789,1.3,volkswagen golf
volkswagen,golf,4995,2003,with mileage,345000.0,petrol,1600.0,gray,mechanics,front-wheel drive,c,23,15000.0,1.6,volkswagen golf
volkswagen,golf,575,1994,with damage,226822.0,petrol,1400.0,red,mechanics,front-wheel drive,c,32,7088.1875,1.4,volkswagen golf
volkswagen,golf,1368,1993,with mileage,244961.0,petrol,1600.0,blue,mechanics,front-wheel drive,c,33,7423.060606060606,1.6,volkswagen golf
volkswagen,golf,2182,1999,with mileage,264924.0,petrol,1400.0,black,mechanics,front-wheel drive,c,27,9812.0,1.4,volkswagen golf
volkswagen,golf,2500,1998,with mileage,270000.0,petrol,1600.0,white,mechanics,front-wheel drive,c,28,9642.857142857143,1.6,volkswagen golf
volkswagen,golf,950,1997,with damage,300000.0,diesel,1900.0,brown,mechanics,front-wheel drive,c,29,10344.827586206897,1.9,volkswagen golf
volkswagen,golf,1000,1993,with mileage,72315.0,petrol,1400.0,silver,mechanics,front-wheel drive,c,33,2191.3636363636365,1.4,volkswagen golf
volkswagen,golf,2100,1996,with mileage,280000.0,diesel,1900.0,blue,mechanics,front-wheel drive,c,30,9333.333333333334,1.9,volkswagen golf
volkswagen,golf,4350,2003,with mileage,285000.0,diesel,1900.0,silver,mechanics,front-wheel drive,c,23,12391.304347826086,1.9,volkswagen golf
volkswagen,golf,10600,2013,with mileage,110000.0,petrol,1400.0,silver,mechanics,front-wheel drive,c,13,8461.538461538461,1.4,volkswagen golf
volkswagen,golf,4000,1999,with mileage,310000.0,diesel,1900.0,black,mechanics,front-wheel drive,c,27,11481.481481481482,1.9,volkswagen golf
volkswagen,golf,600,1990,with mileage,339581.0,petrol,1600.0,black,auto,front-wheel drive,c,36,9432.805555555555,1.6,volkswagen golf
volkswagen,golf,400,1982,with mileage,120936.0,petrol,1100.0,green,mechanics,front-wheel drive,c,44,2748.5454545454545,1.1,volkswagen golf
volkswagen,golf,4400,2001,with mileage,396.0,diesel,1900.0,other,mechanics,front-wheel drive,c,25,15.84,1.9,volkswagen golf
volkswagen,golf,3000,1997,with mileage,285000.0,diesel,1900.0,red,mechanics,all-wheel drive,c,29,9827.586206896553,1.9,volkswagen golf
volkswagen,golf,5500,2008,with mileage,290000.0,diesel,1900.0,silver,mechanics,front-wheel drive,c,18,16111.111111111111,1.9,volkswagen golf
volkswagen,golf,12700,2014,with mileage,95070.0,petrol,1400.0,gray,auto,front-wheel drive,c,12,7922.5,1.4,volkswagen golf
volkswagen,golf,1150,1992,with mileage,108909.0,petrol,1400.0,blue,mechanics,front-wheel drive,c,34,3203.205882352941,1.4,volkswagen golf
volkswagen,golf,550,1987,with mileage,241000.0,petrol,1600.0,white,mechanics,front-wheel drive,c,39,6179.48717948718,1.6,volkswagen golf
volkswagen,golf,2700,1997,with mileage,321000.0,petrol,1600.0,other,mechanics,front-wheel drive,c,29,11068.965517241379,1.6,volkswagen golf
volkswagen,golf,13300,2016,with mileage,122000.0,diesel,1600.0,other,mechanics,front-wheel drive,c,10,12200.0,1.6,volkswagen golf
volkswagen,golf,1000,1988,with mileage,320000.0,petrol,1600.0,blue,mechanics,front-wheel drive,c,38,8421.052631578947,1.6,volkswagen golf
volkswagen,golf,2100,1997,with mileage,200000.0,petrol,1600.0,silver,mechanics,front-wheel drive,c,29,6896.551724137931,1.6,volkswagen golf
volkswagen,golf,4150,1999,with mileage,430000.0,diesel,1900.0,white,mechanics,front-wheel drive,c,27,15925.925925925925,1.9,volkswagen golf
volkswagen,golf,3900,1993,with mileage,240000.0,diesel,1900.0,blue,mechanics,front-wheel drive,c,33,7272.727272727273,1.9,volkswagen golf
volkswagen,golf,4250,2003,with mileage,301675.0,petrol,1400.0,white,mechanics,front-wheel drive,c,23,13116.304347826086,1.4,volkswagen golf
volkswagen,golf,1400,1986,with mileage,482627.0,diesel,1600.0,burgundy,mechanics,front-wheel drive,c,40,12065.675,1.6,volkswagen golf
volkswagen,golf,7800,2010,with mileage,129000.0,petrol,1400.0,black,mechanics,front-wheel drive,c,16,8062.5,1.4,volkswagen golf
volkswagen,golf,5200,2000,with mileage,225000.0,diesel,1900.0,silver,mechanics,front-wheel drive,c,26,8653.846153846154,1.9,volkswagen golf
volkswagen,golf,750,1991,with mileage,999999.0,diesel,1600.0,white,mechanics,front-wheel drive,c,35,28571.4,1.6,volkswagen golf
volkswagen,golf,3755,2001,with mileage,422719.0,diesel,1900.0,black,mechanics,front-wheel drive,c,25,16908.76,1.9,volkswagen golf
volkswagen,golf,4299,1999,with mileage,197000.0,petrol,1600.0,gray,mechanics,front-wheel drive,c,27,7296.2962962962965,1.6,volkswagen golf
volkswagen,golf,7550,2007,with mileage,178000.0,diesel,1900.0,blue,mechanics,front-wheel drive,c,19,9368.421052631578,1.9,volkswagen golf
volkswagen,golf,462,1988,with mileage,524703.0,petrol,1576.0,gray,mechanics,front-wheel drive,c,38,13807.973684210527,1.576,volkswagen golf
volkswagen,golf,382,1989,with mileage,319695.0,petrol,1206.0,blue,mechanics,front-wheel drive,c,37,8640.405405405405,1.206,volkswagen golf
volkswagen,golf,772,1987,with mileage,312106.0,petrol,1576.0,white,mechanics,front-wheel drive,c,39,8002.717948717948,1.576,volkswagen golf
volkswagen,golf,3800,2000,with mileage,272000.0,diesel,1900.0,white,mechanics,front-wheel drive,c,26,10461.538461538461,1.9,volkswagen golf
volkswagen,golf,2400,1997,with mileage,400000.0,diesel,1900.0,green,mechanics,front-wheel drive,c,29,13793.103448275862,1.9,volkswagen golf
volkswagen,golf,2300,1987,with mileage,9000.0,petrol,2000.0,blue,mechanics,front-wheel drive,c,39,230.76923076923077,2.0,volkswagen golf
volkswagen,golf,6100,2009,with mileage,144000.0,petrol,1400.0,gray,mechanics,front-wheel drive,c,17,8470.588235294117,1.4,volkswagen golf
volkswagen,golf,2350,1997,with mileage,290000.0,petrol,1600.0,purple,mechanics,front-wheel drive,c,29,10000.0,1.6,volkswagen golf
volkswagen,golf,1000,1983,with mileage,220000.0,petrol,1500.0,gray,auto,front-wheel drive,c,43,5116.279069767442,1.5,volkswagen golf
volkswagen,golf,7650,2009,with mileage,203000.0,petrol,1600.0,black,mechanics,front-wheel drive,c,17,11941.176470588236,1.6,volkswagen golf
volkswagen,golf,2400,1994,with mileage,11111.0,petrol,1600.0,blue,mechanics,front-wheel drive,c,32,347.21875,1.6,volkswagen golf
volkswagen,golf,1000,1991,with mileage,225983.0,petrol,1400.0,white,mechanics,front-wheel drive,c,35,6456.657142857143,1.4,volkswagen golf
volkswagen,golf,2700,1994,with mileage,280.0,petrol,1800.0,green,mechanics,front-wheel drive,c,32,8.75,1.8,volkswagen golf
volkswagen,golf,400,1986,with mileage,567876.0,petrol,1300.0,blue,mechanics,front-wheel drive,c,40,14196.9,1.3,volkswagen golf
volkswagen,golf,1900,1996,with mileage,48000.0,petrol,1600.0,black,mechanics,front-wheel drive,c,30,1600.0,1.6,volkswagen golf
volkswagen,golf,410,1988,with mileage,290000.0,petrol,1300.0,red,mechanics,front-wheel drive,c,38,7631.578947368421,1.3,volkswagen golf
volkswagen,golf,2000,1996,with mileage,300000.0,petrol,1600.0,green,mechanics,front-wheel drive,c,30,10000.0,1.6,volkswagen golf
volkswagen,golf,1600,1994,with mileage,400000.0,petrol,1800.0,silver,mechanics,front-wheel drive,c,32,12500.0,1.8,volkswagen golf
volkswagen,golf,1200,1992,with mileage,324576.0,petrol,1800.0,blue,mechanics,front-wheel drive,c,34,9546.35294117647,1.8,volkswagen golf
volkswagen,golf,2500,1996,with mileage,290000.0,diesel,1900.0,blue,mechanics,front-wheel drive,c,30,9666.666666666666,1.9,volkswagen golf
volkswagen,golf,4100,2001,with mileage,295500.0,diesel,1900.0,white,mechanics,,c,25,11820.0,1.9,volkswagen golf
volkswagen,golf,1700,1991,with mileage,247.0,diesel,1600.0,blue,mechanics,front-wheel drive,c,35,7.057142857142857,1.6,volkswagen golf
volkswagen,golf,4800,2000,with mileage,252000.0,petrol,1600.0,green,mechanics,front-wheel drive,c,26,9692.307692307691,1.6,volkswagen golf
volkswagen,golf,3600,1998,with mileage,348000.0,petrol,1600.0,green,mechanics,front-wheel drive,c,28,12428.57142857143,1.6,volkswagen golf
volkswagen,golf,550,1986,with mileage,320000.0,petrol,1300.0,red,mechanics,front-wheel drive,c,40,8000.0,1.3,volkswagen golf
volkswagen,golf,2749,1997,with mileage,249123.0,diesel,1900.0,black,mechanics,front-wheel drive,c,29,8590.448275862069,1.9,volkswagen golf
volkswagen,golf,800,1990,with mileage,267000.0,petrol,1300.0,gray,mechanics,front-wheel drive,c,36,7416.666666666667,1.3,volkswagen golf
volkswagen,golf,3299,2000,with mileage,452000.0,diesel,1900.0,white,mechanics,front-wheel drive,c,26,17384.615384615383,1.9,volkswagen golf
